Fecha,Comprobante,Cliente,Producto,Cantidad,Importe
2023-07-27,In-00145,Taylor Jones,Frutas confitadas,16,35
2023-07-27,In-00367,Taylor Miller,Marshmallows,6,9
2023-07-27,In-00511,Jamie Miller,Caramelos,1,0
2023-07-27,In-00859,Jordan Rodriguez,Gomitas,10,12
2023-07-27,In-01124,Sam Johnson,Bombones,10,30
2023-07-27,In-01321,Casey Davis,Galletas,16,32
2023-07-27,In-01529,Casey Rodriguez,Caramelos,18,9
2023-07-27,In-01778,Riley Garcia,Galletas,10,20
2023-07-27,In-01968,Riley Jones,Chocolate,12,30
2023-07-28,In-00085,Avery Davis,Turrones,12,30
2023-07-28,In-00225,Taylor Brown,Paletas,13,10
2023-07-28,In-00336,Morgan Brown,Gomitas,9,10
2023-07-28,In-00452,Avery Brown,Frutas confitadas,16,35
2023-07-28,In-00612,Morgan Jones,Turrones,7,17
2023-07-28,In-00904,Jordan Davis,Turrones,13,32
2023-07-28,In-01282,Riley Miller,Frutas confitadas,13,28
2023-07-28,In-01311,Alex Jones,Chicles,16,4
2023-07-28,In-01514,Alex Rodriguez,Paletas,10,8
2023-07-28,In-01804,Jordan Johnson,Galletas,8,16
2023-07-28,In-01820,Morgan Smith,Paletas,2,1
2023-07-29,In-00001,Avery Smith,Gomitas,3,3
2023-07-29,In-00022,Taylor Miller,Chicles,10,3
2023-07-29,In-00045,Taylor Johnson,Turrones,14,35
2023-07-29,In-00139,Alex Rodriguez,Galletas,7,14
2023-07-29,In-00502,Jordan Wilson,Chocolate,17,42
2023-07-29,In-00901,Alex Wilson,Paletas,8,6
2023-07-29,In-01088,Riley Davis,Chicles,4,1
2023-07-29,In-01373,Jamie Johnson,Frutas confitadas,3,6
2023-07-29,In-01414,Alex Wilson,Paletas,7,5
2023-07-30,In-00021,Casey Smith,Caramelos,8,4
2023-07-30,In-00214,Jamie Garcia,Chicles,14,4
2023-07-30,In-00217,Quinn Brown,Caramelos,18,9
2023-07-30,In-00246,Morgan Davis,Galletas,7,14
2023-07-30,In-00579,Jordan Jones,Bombones,10,30
2023-07-30,In-00767,Avery Williams,Bombones,14,42
2023-07-30,In-01098,Quinn Miller,Turrones,6,15
2023-07-30,In-01141,Quinn Williams,Paletas,10,8
2023-07-30,In-01361,Casey Johnson,Paletas,9,7
2023-07-30,In-01723,Sam Williams,Frutas confitadas,1,2
2023-07-30,In-01891,Morgan Davis,Gomitas,8,9
2023-07-30,In-01961,Jordan Miller,Chocolate,11,27
2023-07-31,In-00173,Riley Jones,Bombones,7,21
2023-07-31,In-00182,Jordan Smith,Chocolate,13,32
2023-07-31,In-00462,Alex Davis,Bombones,16,48
2023-07-31,In-00516,Riley Rodriguez,Chicles,12,3
2023-07-31,In-00567,Quinn Garcia,Chocolate,17,42
2023-07-31,In-00783,Quinn Johnson,Bombones,14,42
2023-07-31,In-00829,Taylor Wilson,Chocolate,15,37
2023-07-31,In-00878,Quinn Johnson,Galletas,8,16
2023-07-31,In-01079,Riley Rodriguez,Caramelos,8,4
2023-07-31,In-01094,Morgan Rodriguez,Gomitas,4,4
2023-07-31,In-01101,Alex Brown,Galletas,4,8
2023-07-31,In-01201,Riley Rodriguez,Turrones,9,22
2023-07-31,In-01402,Jamie Garcia,Caramelos,19,9
2023-07-31,In-01496,Riley Rodriguez,Marshmallows,6,9
2023-07-31,In-01597,Avery Williams,Turrones,4,10
2023-07-31,In-01643,Jordan Brown,Paletas,9,7
2023-07-31,In-01693,Casey Davis,Marshmallows,9,13
2023-07-31,In-01834,Jordan Williams,Bombones,11,33
2023-08-01,In-00032,Quinn Rodriguez,Gomitas,10,12
2023-08-01,In-00046,Taylor Williams,Frutas confitadas,13,28
2023-08-01,In-00076,Avery Johnson,Frutas confitadas,4,8
2023-08-01,In-00145,Quinn Davis,Chicles,12,3
2023-08-01,In-00413,Taylor Jones,Marshmallows,5,7
2023-08-01,In-00745,Quinn Miller,Chocolate,8,20
2023-08-01,In-01047,Avery Garcia,Marshmallows,3,4
2023-08-01,In-01083,Taylor Davis,Frutas confitadas,8,17
2023-08-01,In-01117,Taylor Davis,Bombones,5,15
2023-08-01,In-01134,Alex Jones,Bombones,9,27
2023-08-01,In-01319,Taylor Brown,Turrones,15,37
2023-08-01,In-01472,Sam Rodriguez,Gomitas,1,1
2023-08-01,In-01930,Quinn Davis,Chocolate,1,2
2023-08-02,In-00165,Casey Garcia,Gomitas,12,14
2023-08-02,In-00272,Casey Rodriguez,Frutas confitadas,12,26
2023-08-02,In-00358,Taylor Miller,Chocolate,12,30
2023-08-02,In-00370,Sam Smith,Turrones,14,35
2023-08-02,In-00408,Casey Johnson,Frutas confitadas,6,13
2023-08-02,In-00563,Sam Rodriguez,Bombones,18,54
2023-08-02,In-00969,Jamie Wilson,Bombones,15,45
2023-08-02,In-01001,Taylor Williams,Marshmallows,11,16
2023-08-02,In-01126,Jordan Smith,Paletas,9,7
2023-08-02,In-01172,Riley Williams,Chicles,10,3
2023-08-02,In-01294,Casey Johnson,Gomitas,5,6
2023-08-02,In-01313,Riley Miller,Galletas,19,38
2023-08-02,In-01381,Sam Rodriguez,Marshmallows,1,1
2023-08-02,In-01703,Alex Garcia,Chicles,11,3
2023-08-02,In-01828,Riley Smith,Frutas confitadas,1,2
2023-08-02,In-01967,Jamie Wilson,Bombones,3,9
2023-08-03,In-00193,Sam Brown,Paletas,18,14
2023-08-03,In-00239,Avery Miller,Paletas,17,13
2023-08-03,In-00254,Riley Rodriguez,Frutas confitadas,14,30
2023-08-03,In-00291,Sam Brown,Paletas,1,0
2023-08-03,In-00473,Riley Smith,Paletas,6,4
2023-08-03,In-00512,Sam Brown,Turrones,12,30
2023-08-03,In-00596,Sam Miller,Gomitas,2,2
2023-08-03,In-01033,Sam Smith,Galletas,14,28
2023-08-03,In-01136,Casey Davis,Frutas confitadas,7,15
2023-08-03,In-01268,Jamie Miller,Paletas,4,3
2023-08-03,In-01488,Riley Davis,Galletas,12,24
2023-08-03,In-01496,Morgan Williams,Chicles,9,2
2023-08-03,In-01545,Avery Garcia,Galletas,16,32
2023-08-03,In-01670,Jordan Wilson,Chicles,13,3
2023-08-03,In-01768,Alex Davis,Galletas,5,10
2023-08-03,In-01832,Riley Garcia,Frutas confitadas,13,28
2023-08-03,In-01900,Casey Davis,Turrones,8,20
2023-08-04,In-00096,Jordan Johnson,Frutas confitadas,10,22
2023-08-04,In-00332,Alex Wilson,Frutas confitadas,19,41
2023-08-04,In-00355,Jamie Jones,Gomitas,3,3
2023-08-04,In-00433,Jamie Williams,Turrones,11,27
2023-08-04,In-00946,Sam Brown,Paletas,10,8
2023-08-04,In-00991,Avery Rodriguez,Turrones,11,27
2023-08-04,In-01330,Avery Garcia,Chocolate,8,20
2023-08-04,In-01333,Morgan Rodriguez,Caramelos,3,1
2023-08-04,In-01335,Jordan Garcia,Caramelos,3,1
2023-08-04,In-01356,Quinn Wilson,Paletas,2,1
2023-08-04,In-01546,Quinn Williams,Chocolate,18,45
2023-08-04,In-01580,Riley Davis,Turrones,7,17
2023-08-04,In-01637,Sam Johnson,Galletas,13,26
2023-08-04,In-01648,Sam Garcia,Chicles,10,3
2023-08-04,In-01897,Jordan Garcia,Chocolate,16,40
2023-08-05,In-00239,Jamie Williams,Chicles,14,4
2023-08-05,In-00333,Riley Brown,Marshmallows,1,1
2023-08-05,In-00459,Alex Johnson,Caramelos,2,1
2023-08-05,In-00719,Avery Johnson,Galletas,4,8
2023-08-05,In-00799,Taylor Johnson,Turrones,15,37
2023-08-05,In-00846,Morgan Davis,Chocolate,19,47
2023-08-05,In-00903,Sam Garcia,Turrones,19,47
2023-08-05,In-01171,Morgan Johnson,Frutas confitadas,1,2
2023-08-05,In-01422,Quinn Smith,Paletas,9,7
2023-08-05,In-01591,Taylor Davis,Frutas confitadas,15,33
2023-08-05,In-01809,Riley Williams,Turrones,7,17
2023-08-05,In-01892,Avery Smith,Chocolate,17,42
2023-08-05,In-01970,Riley Wilson,Gomitas,13,15
2023-08-06,In-00001,Morgan Brown,Marshmallows,16,24
2023-08-06,In-00466,Sam Smith,Chocolate,14,35
2023-08-06,In-00536,Avery Brown,Turrones,13,32
2023-08-06,In-00691,Alex Brown,Bombones,13,39
2023-08-06,In-00706,Jordan Rodriguez,Bombones,17,51
2023-08-06,In-00784,Sam Miller,Galletas,15,30
2023-08-06,In-00862,Avery Wilson,Chocolate,2,5
2023-08-06,In-00887,Avery Williams,Chocolate,13,32
2023-08-06,In-00997,Avery Miller,Gomitas,11,13
2023-08-06,In-01224,Quinn Wilson,Gomitas,1,1
2023-08-06,In-01589,Quinn Garcia,Bombones,16,48
2023-08-06,In-01681,Sam Jones,Frutas confitadas,17,37
2023-08-06,In-01999,Morgan Rodriguez,Frutas confitadas,14,30
2023-08-07,In-00011,Riley Johnson,Bombones,15,45
2023-08-07,In-00137,Avery Smith,Paletas,3,2
2023-08-07,In-00419,Jordan Williams,Chicles,5,1
2023-08-07,In-00595,Morgan Wilson,Galletas,5,10
2023-08-07,In-00850,Jordan Garcia,Chocolate,1,2
2023-08-07,In-00921,Morgan Miller,Gomitas,17,20
2023-08-07,In-00967,Riley Williams,Galletas,19,38
2023-08-07,In-01099,Casey Davis,Marshmallows,9,13
2023-08-07,In-01141,Jordan Jones,Marshmallows,14,21
2023-08-07,In-01267,Taylor Johnson,Chicles,19,5
2023-08-07,In-01297,Taylor Jones,Paletas,19,15
2023-08-07,In-01395,Quinn Williams,Frutas confitadas,14,30
2023-08-07,In-01660,Morgan Brown,Frutas confitadas,17,37
2023-08-07,In-01811,Avery Johnson,Frutas confitadas,14,30
2023-08-07,In-01842,Avery Davis,Caramelos,4,2
2023-08-07,In-01887,Jordan Smith,Turrones,15,37
2023-08-08,In-00169,Taylor Smith,Paletas,4,3
2023-08-08,In-00329,Avery Wilson,Chocolate,16,40
2023-08-08,In-00643,Taylor Johnson,Caramelos,3,1
2023-08-08,In-00687,Quinn Miller,Bombones,2,6
2023-08-08,In-01142,Avery Jones,Chocolate,8,20
2023-08-08,In-01421,Jamie Brown,Caramelos,7,3
2023-08-08,In-01473,Riley Smith,Caramelos,6,3
2023-08-08,In-01647,Quinn Wilson,Chicles,18,5
2023-08-08,In-01647,Riley Davis,Gomitas,6,7
2023-08-09,In-00378,Sam Brown,Marshmallows,7,10
2023-08-09,In-01352,Quinn Johnson,Paletas,14,11
2023-08-09,In-01427,Quinn Smith,Chicles,8,2
2023-08-09,In-01572,Alex Johnson,Turrones,12,30
2023-08-09,In-01592,Morgan Rodriguez,Marshmallows,16,24
2023-08-09,In-01824,Taylor Rodriguez,Gomitas,10,12
2023-08-09,In-01954,Casey Wilson,Paletas,6,4
2023-08-10,In-00256,Alex Brown,Frutas confitadas,3,6
2023-08-10,In-00360,Jamie Brown,Caramelos,4,2
2023-08-10,In-00407,Jordan Williams,Bombones,16,48
2023-08-10,In-00418,Riley Rodriguez,Chicles,15,4
2023-08-10,In-00777,Quinn Jones,Chicles,14,4
2023-08-10,In-00829,Riley Miller,Galletas,11,22
2023-08-10,In-00839,Sam Johnson,Gomitas,2,2
2023-08-10,In-00906,Morgan Brown,Gomitas,5,6
2023-08-10,In-01082,Alex Brown,Gomitas,8,9
2023-08-10,In-01082,Alex Miller,Gomitas,14,16
2023-08-10,In-01186,Quinn Wilson,Paletas,16,12
2023-08-10,In-01362,Riley Johnson,Galletas,14,28
2023-08-10,In-01447,Avery Brown,Chocolate,4,10
2023-08-10,In-01579,Riley Smith,Caramelos,12,6
2023-08-10,In-01603,Alex Garcia,Chocolate,7,17
2023-08-10,In-01732,Avery Rodriguez,Gomitas,10,12
2023-08-10,In-01779,Jordan Miller,Chicles,9,2
2023-08-10,In-01865,Jordan Smith,Marshmallows,11,16
2023-08-11,In-00027,Avery Johnson,Frutas confitadas,12,26
2023-08-11,In-00313,Morgan Garcia,Gomitas,19,22
2023-08-11,In-00641,Sam Davis,Chocolate,15,37
2023-08-11,In-00951,Taylor Williams,Chocolate,19,47
2023-08-11,In-01043,Quinn Johnson,Gomitas,9,10
2023-08-11,In-01071,Taylor Wilson,Frutas confitadas,5,11
2023-08-11,In-01311,Riley Wilson,Turrones,5,12
2023-08-11,In-01367,Taylor Smith,Turrones,2,5
2023-08-11,In-01649,Avery Smith,Frutas confitadas,3,6
2023-08-11,In-01662,Quinn Wilson,Paletas,4,3
2023-08-11,In-01718,Taylor Rodriguez,Bombones,4,12
2023-08-11,In-01819,Jamie Davis,Marshmallows,9,13
2023-08-11,In-01837,Riley Jones,Chicles,11,3
2023-08-11,In-01949,Sam Johnson,Gomitas,11,13
2023-08-11,In-01955,Morgan Johnson,Bombones,7,21
2023-08-12,In-00319,Taylor Smith,Turrones,2,5
2023-08-12,In-00389,Taylor Garcia,Chocolate,19,47
2023-08-12,In-00513,Avery Miller,Marshmallows,18,27
2023-08-12,In-00931,Taylor Smith,Frutas confitadas,15,33
2023-08-12,In-00949,Taylor Rodriguez,Turrones,12,30
2023-08-12,In-01016,Avery Miller,Chocolate,3,7
2023-08-12,In-01057,Casey Johnson,Turrones,1,2
2023-08-12,In-01268,Jamie Jones,Bombones,7,21
2023-08-12,In-01360,Jamie Johnson,Bombones,6,18
2023-08-12,In-01402,Morgan Jones,Chocolate,13,32
2023-08-12,In-01752,Sam Davis,Galletas,2,4
2023-08-12,In-01899,Quinn Smith,Paletas,1,0
2023-08-12,In-01913,Sam Smith,Paletas,4,3
2023-08-13,In-00106,Jordan Williams,Frutas confitadas,5,11
2023-08-13,In-00374,Avery Rodriguez,Gomitas,17,20
2023-08-13,In-00405,Sam Smith,Paletas,6,4
2023-08-13,In-00663,Jamie Rodriguez,Turrones,7,17
2023-08-13,In-00665,Taylor Jones,Paletas,14,11
2023-08-13,In-00944,Riley Williams,Galletas,16,32
2023-08-13,In-00970,Taylor Miller,Marshmallows,14,21
2023-08-13,In-00998,Riley Johnson,Chicles,11,3
2023-08-13,In-01010,Taylor Davis,Paletas,11,8
2023-08-13,In-01015,Sam Smith,Chocolate,18,45
2023-08-13,In-01115,Alex Brown,Turrones,14,35
2023-08-13,In-01254,Avery Rodriguez,Marshmallows,16,24
2023-08-13,In-01470,Taylor Williams,Galletas,15,30
2023-08-13,In-01562,Casey Davis,Chicles,15,4
2023-08-13,In-01672,Jamie Williams,Bombones,10,30
2023-08-13,In-01703,Taylor Smith,Frutas confitadas,17,37
2023-08-14,In-00017,Avery Johnson,Bombones,17,51
2023-08-14,In-00244,Jordan Rodriguez,Marshmallows,15,22
2023-08-14,In-00266,Alex Wilson,Marshmallows,9,13
2023-08-14,In-00552,Avery Rodriguez,Turrones,16,40
2023-08-14,In-00896,Riley Garcia,Paletas,14,11
2023-08-14,In-00928,Taylor Wilson,Chicles,6,1
2023-08-14,In-01323,Sam Smith,Gomitas,17,20
2023-08-14,In-01868,Alex Williams,Bombones,1,3
2023-08-14,In-01890,Quinn Jones,Marshmallows,18,27
2023-08-14,In-01900,Sam Brown,Frutas confitadas,5,11
2023-08-14,In-01917,Jamie Wilson,Caramelos,9,4
2023-08-15,In-00086,Jamie Smith,Chicles,13,3
2023-08-15,In-00426,Morgan Brown,Turrones,3,7
2023-08-15,In-00639,Taylor Smith,Bombones,15,45
2023-08-15,In-00821,Quinn Garcia,Gomitas,12,14
2023-08-15,In-00897,Sam Davis,Chocolate,11,27
2023-08-15,In-01505,Morgan Wilson,Frutas confitadas,4,8
2023-08-15,In-01709,Jordan Miller,Paletas,10,8
2023-08-15,In-01789,Sam Jones,Frutas confitadas,11,24
2023-08-15,In-01789,Avery Jones,Galletas,12,24
2023-08-15,In-01957,Avery Miller,Paletas,6,4
2023-08-16,In-00111,Alex Davis,Chicles,8,2
2023-08-16,In-00240,Avery Johnson,Frutas confitadas,11,24
2023-08-16,In-00325,Jordan Jones,Chicles,7,2
2023-08-16,In-00420,Avery Miller,Turrones,4,10
2023-08-16,In-00459,Quinn Brown,Caramelos,11,5
2023-08-16,In-00829,Jamie Rodriguez,Turrones,18,45
2023-08-16,In-00874,Jordan Davis,Bombones,17,51
2023-08-16,In-01087,Casey Smith,Bombones,19,57
2023-08-16,In-01145,Taylor Williams,Frutas confitadas,7,15
2023-08-16,In-01326,Taylor Davis,Galletas,4,8
2023-08-16,In-01401,Sam Williams,Gomitas,13,15
2023-08-16,In-01994,Taylor Davis,Chocolate,2,5
2023-08-17,In-00435,Alex Davis,Gomitas,3,3
2023-08-17,In-00494,Jordan Brown,Marshmallows,14,21
2023-08-17,In-00616,Jamie Miller,Bombones,14,42
2023-08-17,In-00660,Jordan Williams,Paletas,14,11
2023-08-17,In-00721,Quinn Williams,Galletas,2,4
2023-08-17,In-00805,Sam Garcia,Chocolate,4,10
2023-08-17,In-00827,Taylor Williams,Caramelos,6,3
2023-08-17,In-00855,Morgan Williams,Marshmallows,3,4
2023-08-17,In-00979,Casey Wilson,Turrones,15,37
2023-08-17,In-01014,Jamie Jones,Galletas,5,10
2023-08-17,In-01472,Alex Williams,Chocolate,16,40
2023-08-17,In-01602,Sam Smith,Paletas,11,8
2023-08-17,In-01637,Sam Wilson,Chicles,13,3
2023-08-18,In-00002,Avery Jones,Galletas,6,12
2023-08-18,In-00106,Sam Miller,Marshmallows,19,28
2023-08-18,In-00107,Casey Brown,Gomitas,12,14
2023-08-18,In-00284,Alex Brown,Frutas confitadas,9,19
2023-08-18,In-00524,Morgan Rodriguez,Paletas,3,2
2023-08-18,In-00916,Jamie Garcia,Chocolate,18,45
2023-08-18,In-00930,Riley Williams,Paletas,3,2
2023-08-18,In-01151,Riley Miller,Paletas,19,15
2023-08-18,In-01228,Riley Garcia,Galletas,12,24
2023-08-18,In-01406,Sam Davis,Marshmallows,13,19
2023-08-18,In-01435,Avery Jones,Paletas,12,9
2023-08-18,In-01482,Riley Smith,Bombones,18,54
2023-08-18,In-01802,Morgan Davis,Paletas,12,9
2023-08-18,In-01924,Casey Davis,Frutas confitadas,9,19
2023-08-18,In-01946,Taylor Johnson,Galletas,7,14
2023-08-19,In-00097,Sam Rodriguez,Chicles,8,2
2023-08-19,In-00165,Casey Miller,Frutas confitadas,12,26
2023-08-19,In-00591,Casey Jones,Marshmallows,17,25
2023-08-19,In-00605,Riley Davis,Chocolate,10,25
2023-08-19,In-00629,Quinn Johnson,Paletas,6,4
2023-08-19,In-00719,Avery Davis,Chicles,5,1
2023-08-19,In-01125,Morgan Jones,Marshmallows,13,19
2023-08-19,In-01422,Riley Jones,Marshmallows,7,10
2023-08-19,In-01866,Sam Rodriguez,Gomitas,5,6
2023-08-20,In-00245,Quinn Rodriguez,Gomitas,2,2
2023-08-20,In-00254,Alex Rodriguez,Turrones,3,7
2023-08-20,In-00355,Riley Miller,Chicles,16,4
2023-08-20,In-00446,Sam Rodriguez,Marshmallows,4,6
2023-08-20,In-00630,Taylor Johnson,Chicles,6,1
2023-08-20,In-00973,Casey Rodriguez,Frutas confitadas,16,35
2023-08-20,In-01060,Riley Rodriguez,Bombones,16,48
2023-08-20,In-01092,Riley Wilson,Marshmallows,8,12
2023-08-20,In-01208,Morgan Rodriguez,Chocolate,1,2
2023-08-20,In-01604,Avery Smith,Chicles,11,3
2023-08-20,In-01704,Casey Smith,Caramelos,1,0
2023-08-20,In-01887,Casey Jones,Bombones,10,30
2023-08-20,In-01904,Casey Williams,Caramelos,8,4
2023-08-20,In-01935,Casey Garcia,Chicles,9,2
2023-08-21,In-00149,Sam Williams,Chicles,19,5
2023-08-21,In-00234,Alex Smith,Paletas,15,12
2023-08-21,In-00425,Morgan Miller,Paletas,17,13
2023-08-21,In-00493,Morgan Williams,Gomitas,14,16
2023-08-21,In-00595,Alex Rodriguez,Galletas,13,26
2023-08-21,In-00664,Quinn Smith,Galletas,6,12
2023-08-21,In-00711,Alex Williams,Paletas,5,4
2023-08-21,In-00968,Quinn Davis,Turrones,1,2
2023-08-21,In-01110,Jamie Miller,Galletas,4,8
2023-08-21,In-01248,Morgan Miller,Chicles,17,5
2023-08-21,In-01423,Alex Smith,Galletas,12,24
2023-08-21,In-01533,Sam Davis,Gomitas,18,21
2023-08-21,In-01535,Casey Johnson,Frutas confitadas,5,11
2023-08-21,In-01746,Jordan Wilson,Gomitas,14,16
2023-08-22,In-00021,Morgan Rodriguez,Chocolate,16,40
2023-08-22,In-00349,Jamie Johnson,Marshmallows,18,27
2023-08-22,In-00438,Jamie Williams,Turrones,18,45
2023-08-22,In-00575,Casey Davis,Galletas,17,34
2023-08-22,In-00915,Casey Garcia,Turrones,12,30
2023-08-22,In-00967,Sam Davis,Marshmallows,17,25
2023-08-22,In-01017,Taylor Jones,Bombones,3,9
2023-08-22,In-01494,Jordan Johnson,Chicles,15,4
2023-08-22,In-01747,Avery Brown,Gomitas,15,18
2023-08-22,In-01796,Quinn Garcia,Chicles,9,2
2023-08-23,In-00094,Quinn Jones,Paletas,3,2
2023-08-23,In-00123,Jordan Garcia,Gomitas,12,14
2023-08-23,In-00290,Taylor Davis,Caramelos,1,0
2023-08-23,In-00307,Sam Jones,Galletas,11,22
2023-08-23,In-00527,Casey Wilson,Galletas,18,36
2023-08-23,In-00554,Taylor Garcia,Bombones,14,42
2023-08-23,In-00584,Jamie Smith,Chocolate,10,25
2023-08-23,In-00920,Avery Johnson,Chocolate,1,2
2023-08-23,In-01056,Sam Wilson,Gomitas,6,7
2023-08-23,In-01209,Quinn Miller,Bombones,12,36
2023-08-23,In-01228,Jordan Wilson,Paletas,18,14
2023-08-23,In-01247,Jordan Johnson,Marshmallows,19,28
2023-08-23,In-01258,Avery Miller,Bombones,7,21
2023-08-23,In-01539,Quinn Brown,Gomitas,9,10
2023-08-23,In-01562,Jordan Brown,Galletas,9,18
2023-08-23,In-01721,Riley Davis,Turrones,1,2
2023-08-23,In-01858,Riley Garcia,Chocolate,11,27
2023-08-23,In-01949,Sam Johnson,Frutas confitadas,14,30
2023-08-23,In-01961,Taylor Brown,Frutas confitadas,12,26
2023-08-24,In-00091,Avery Johnson,Marshmallows,3,4
2023-08-24,In-00338,Jordan Jones,Paletas,2,1
2023-08-24,In-00472,Jamie Brown,Gomitas,18,21
2023-08-24,In-00826,Avery Williams,Galletas,15,30
2023-08-24,In-00849,Quinn Jones,Chocolate,8,20
2023-08-24,In-00921,Sam Wilson,Gomitas,9,10
2023-08-24,In-01124,Quinn Garcia,Marshmallows,3,4
2023-08-24,In-01190,Avery Brown,Bombones,18,54
2023-08-24,In-01278,Avery Jones,Caramelos,2,1
2023-08-24,In-01306,Taylor Johnson,Bombones,11,33
2023-08-24,In-01677,Taylor Miller,Paletas,6,4
2023-08-24,In-01741,Quinn Davis,Marshmallows,2,3
2023-08-24,In-01776,Sam Jones,Chocolate,5,12
2023-08-24,In-01829,Morgan Williams,Chocolate,8,20
2023-08-24,In-01984,Jamie Wilson,Paletas,7,5
2023-08-25,In-00148,Morgan Jones,Turrones,17,42
2023-08-25,In-00411,Morgan Garcia,Chocolate,19,47
2023-08-25,In-00828,Riley Johnson,Paletas,10,8
2023-08-25,In-00894,Sam Johnson,Caramelos,13,6
2023-08-25,In-00954,Avery Jones,Turrones,3,7
2023-08-25,In-01046,Jamie Williams,Caramelos,5,2
2023-08-25,In-01103,Quinn Jones,Galletas,18,36
2023-08-25,In-01160,Morgan Johnson,Bombones,5,15
2023-08-25,In-01410,Casey Jones,Paletas,6,4
2023-08-25,In-01785,Morgan Williams,Paletas,2,1
2023-08-25,In-01798,Riley Jones,Chocolate,17,42
2023-08-25,In-01869,Taylor Miller,Caramelos,5,2
2023-08-26,In-00115,Jordan Garcia,Galletas,8,16
2023-08-26,In-00133,Avery Jones,Turrones,14,35
2023-08-26,In-00543,Jordan Miller,Bombones,2,6
2023-08-26,In-00746,Quinn Rodriguez,Paletas,3,2
2023-08-26,In-00764,Quinn Garcia,Frutas confitadas,5,11
2023-08-26,In-00920,Taylor Wilson,Caramelos,5,2
2023-08-26,In-01094,Avery Rodriguez,Turrones,10,25
2023-08-26,In-01137,Sam Garcia,Paletas,10,8
2023-08-26,In-01179,Taylor Smith,Chocolate,3,7
2023-08-26,In-01264,Quinn Brown,Frutas confitadas,19,41
2023-08-26,In-01483,Avery Rodriguez,Gomitas,16,19
2023-08-27,In-00061,Sam Wilson,Frutas confitadas,10,22
2023-08-27,In-00213,Quinn Davis,Turrones,11,27
2023-08-27,In-00231,Alex Smith,Frutas confitadas,18,39
2023-08-27,In-00243,Avery Davis,Turrones,6,15
2023-08-27,In-00284,Casey Rodriguez,Turrones,9,22
2023-08-27,In-00537,Casey Smith,Marshmallows,16,24
2023-08-27,In-00565,Jordan Williams,Caramelos,12,6
2023-08-27,In-00590,Jordan Jones,Caramelos,15,7
2023-08-27,In-00672,Riley Wilson,Caramelos,15,7
2023-08-27,In-00754,Jamie Wilson,Frutas confitadas,2,4
2023-08-27,In-00989,Riley Brown,Frutas confitadas,3,6
2023-08-27,In-01140,Taylor Garcia,Galletas,19,38
2023-08-27,In-01190,Sam Jones,Chicles,12,3
2023-08-27,In-01318,Alex Wilson,Turrones,8,20
2023-08-27,In-01460,Taylor Jones,Caramelos,18,9
2023-08-27,In-01821,Alex Wilson,Caramelos,15,7
2023-08-27,In-01874,Taylor Jones,Galletas,4,8
2023-08-28,In-00207,Alex Johnson,Frutas confitadas,5,11
2023-08-28,In-00299,Morgan Jones,Galletas,17,34
2023-08-28,In-00465,Quinn Rodriguez,Turrones,4,10
2023-08-28,In-00895,Alex Davis,Paletas,8,6
2023-08-28,In-00926,Alex Garcia,Turrones,17,42
2023-08-28,In-01011,Alex Smith,Galletas,1,2
2023-08-28,In-01115,Jordan Williams,Gomitas,15,18
2023-08-28,In-01183,Quinn Garcia,Chicles,15,4
2023-08-28,In-01629,Avery Garcia,Bombones,18,54
2023-08-28,In-01982,Sam Brown,Bombones,1,3
2023-08-28,In-01997,Avery Smith,Paletas,9,7
2023-08-29,In-00001,Avery Johnson,Chicles,6,1
2023-08-29,In-00059,Jordan Rodriguez,Gomitas,7,8
2023-08-29,In-00180,Avery Rodriguez,Marshmallows,9,13
2023-08-29,In-00186,Quinn Miller,Gomitas,15,18
2023-08-29,In-00200,Quinn Brown,Galletas,16,32
2023-08-29,In-00450,Jordan Smith,Paletas,4,3
2023-08-29,In-00465,Sam Brown,Bombones,14,42
2023-08-29,In-00617,Taylor Williams,Galletas,18,36
2023-08-29,In-00713,Quinn Jones,Marshmallows,11,16
2023-08-29,In-00794,Morgan Williams,Gomitas,3,3
2023-08-29,In-00895,Avery Johnson,Frutas confitadas,4,8
2023-08-29,In-01018,Morgan Williams,Gomitas,12,14
2023-08-29,In-01211,Alex Smith,Paletas,17,13
2023-08-29,In-01658,Sam Johnson,Chocolate,19,47
2023-08-29,In-01794,Jamie Smith,Caramelos,2,1
2023-08-29,In-01953,Taylor Jones,Turrones,19,47
2023-08-30,In-00074,Taylor Wilson,Frutas confitadas,4,8
2023-08-30,In-00130,Avery Rodriguez,Bombones,13,39
2023-08-30,In-00228,Morgan Johnson,Chocolate,16,40
2023-08-30,In-00369,Avery Rodriguez,Chicles,7,2
2023-08-30,In-00439,Taylor Rodriguez,Gomitas,6,7
2023-08-30,In-00533,Taylor Johnson,Chocolate,5,12
2023-08-30,In-00649,Taylor Garcia,Galletas,16,32
2023-08-30,In-00708,Avery Johnson,Chocolate,8,20
2023-08-30,In-00921,Sam Johnson,Chicles,6,1
2023-08-30,In-01008,Riley Johnson,Turrones,14,35
2023-08-30,In-01043,Quinn Wilson,Bombones,18,54
2023-08-30,In-01052,Morgan Garcia,Chocolate,7,17
2023-08-30,In-01153,Taylor Brown,Paletas,14,11
2023-08-30,In-01220,Morgan Brown,Gomitas,7,8
